row_index,examiner_slug,examiner_raw,tier,href,target_file,target_anchor,canonical_question_id,file_exists,anchor_exists,resolves_to_live_question,display_text,live_question_text,text_similarity,status,duplicate_pair
719,rajappan,Rajappan,ce_tip,/meoclass1/QB7_B.html#q2,QB7_B.html,q2,QB7_B#q2,True,True,True,"Hydrogen colour taxonomy — grey, blue, green and pink/red: production methods, GHG intensity per pathway, and maritime relevance.","Hydrogen colour taxonomy — grey, blue, green and pink/red: production methods, GHG intensity per pathway, and maritime relevance.",1.0,OK,False
720,rajappan,Rajappan,ce_tip,/meoclass1/QB9_E.html#q6,QB9_E.html,q6,QB9_E#q6,True,True,True,Blue Economy in Detail,Blue Economy in Detail,1.0,OK,False
721,rajappan,Rajappan,ce_tip,/meoclass1/QB9_E.html#q9,QB9_E.html,q9,QB9_E#q9,True,True,True,Marine Spatial Planning,Marine Spatial Planning,1.0,OK,False
722,rajappan,Rajappan,ce_tip,/meoclass1/QB9_E.html#q11,QB9_E.html,q11,QB9_E#q11,True,True,True,Difference Between Tort and Crime in Maritime Context,Difference Between Tort and Crime in Maritime Context,1.0,OK,False
723,rajappan,Rajappan,header,/meoclass1/QB1_B.html#q6,QB1_B.html,q6,QB1_B#q6,True,True,True,Explain PSSA (Particularly Sensitive Sea Area) with examples,Explain PSSA (Particularly Sensitive Sea Area) with examples,1.0,OK,False
724,rajappan,Rajappan,header,/meoclass1/QB1_B.html#q10,QB1_B.html,q10,QB1_B#q10,True,True,True,"Explain the CLC (Civil Liability Convention) — scope and application, including in the context of a bunker-spill incident","Explain the CLC (Civil Liability Convention) — scope and application, including in the context of a bunker-spill incident",1.0,OK,False
725,rajappan,Rajappan,header,/meoclass1/QB1_B.html#q14,QB1_B.html,q14,QB1_B#q14,True,True,True,"What is General Average, and what is the procedure followed onboard when GA is declared?","What is General Average, and what is the procedure followed onboard when GA is declared?",1.0,OK,False
726,rajappan,Rajappan,header,/meoclass1/QB1_B.html#q18,QB1_B.html,q18,QB1_B#q18,True,True,True,What is the 'tacit acceptance' procedure in the IMO amendment process?,What is the 'tacit acceptance' procedure in the IMO amendment process?,1.0,OK,False
727,rajappan,Rajappan,header,/meoclass1/QB1_B.html#q20,QB1_B.html,q20,QB1_B#q20,True,True,True,What is subrogation in the context of marine insurance/P&I claims?,What is subrogation in the context of marine insurance/P&I claims?,1.0,OK,False
728,rajappan,Rajappan,header,/meoclass1/QB2_B.html#q14,QB2_B.html,q14,QB2_B#q14,True,True,True,"What is the difference between the IBC Code and the BCH Code for chemical tankers, and why do two separate codes exist?","What is the difference between the IBC Code and the BCH Code for chemical tankers, and why do two separate codes exist?",1.0,OK,False
729,rajappan,Rajappan,inferred,/meoclass1/QB1_C.html#q4,QB1_C.html,q4,QB1_C#q4,True,True,True,Structural knee — function and locations?,Structural knee — function and locations?,1.0,OK,False
730,rajappan,Rajappan,inferred,/meoclass1/QB1_H.html#q1,QB1_H.html,q1,QB1_H#q1,True,True,True,What is IACS Procedural Requirement (PR) 17 and when does it apply?,What is IACS Procedural Requirement (PR) 17 and when does it apply?,1.0,OK,False
731,rajappan,Rajappan,inferred,/meoclass1/QB1_H.html#q2,QB1_H.html,q2,QB1_H#q2,True,True,True,What is IACS Procedural Requirement (PR) 9 and how does it standardise ISM Code certification?,What is IACS Procedural Requirement (PR) 9 and how does it standardise ISM Code certification?,1.0,OK,False
732,rajappan,Rajappan,inferred,/meoclass1/QB1_H.html#q3,QB1_H.html,q3,QB1_H#q3,True,True,True,"Differentiate between an IACS Unified Requirement (UR), Procedural Requirement (PR), and Unified Interpretation (UI).","Differentiate between an IACS Unified Requirement (UR), Procedural Requirement (PR), and Unified Interpretation (UI).",1.0,OK,False
733,rajappan,Rajappan,inferred,/meoclass1/QB1_H.html#q5,QB1_H.html,q5,QB1_H#q5,True,True,True,Explain the IMO Goal-Based Standards (GBS) framework — the five-tier hierarchy and its scope of application.,Explain the IMO Goal-Based Standards (GBS) framework — the five-tier hierarchy and its scope of application.,1.0,OK,False
734,rajappan,Rajappan,inferred,/meoclass1/QB1_supplementary.html#q1,QB1_supplementary.html,q1,QB1_supplementary#q1,True,True,True,"As Chief Engineer, what are your ISM Survey duties in the Engine Room — beyond documentation and machinery checks?","As Chief Engineer, what are your ISM Survey duties in the Engine Room — beyond documentation and machinery checks?",1.0,OK,False
735,rajappan,Rajappan,inferred,/meoclass1/QB1_supplementary.html#q7,QB1_supplementary.html,q7,QB1_supplementary#q7,True,True,True,"NOx Technical File — what is it, what does it contain, and what does the surveyor check?","NOx Technical File — what is it, what does it contain, and what does the surveyor check?",1.0,OK,False
736,rajappan,Rajappan,inferred,/meoclass1/QB1_supplementary.html#q8,QB1_supplementary.html,q8,QB1_supplementary#q8,True,True,True,What is a SAFCON (Safety Construction) Survey? What does the surveyor check in the engine room?,What is a SAFCON (Safety Construction) Survey? What does the surveyor check in the engine room?,1.0,OK,False
737,rajappan,Rajappan,inferred,/meoclass1/QB1_supplementary.html#q16,QB1_supplementary.html,q16,QB1_supplementary#q16,True,True,True,"Contents of the Damage Control Plan. What must it contain per SOLAS, and where must it be kept?","Contents of the Damage Control Plan. What must it contain per SOLAS, and where must it be kept?",1.0,OK,False
738,rajappan,Rajappan,inferred,/meoclass1/QB1_supplementary.html#q19,QB1_supplementary.html,q19,QB1_supplementary#q19,True,True,True,What is Propeller Blade Pitch Ratio (P/D)? Effect on efficiency and what is positive slip?,What is Propeller Blade Pitch Ratio (P/D)? Effect on efficiency and what is positive slip?,1.0,OK,False
739,rajappan,Rajappan,inferred,/meoclass1/QB1_supplementary.html#q20,QB1_supplementary.html,q20,QB1_supplementary#q20,True,True,True,"Tail Shaft Survey — what is it, when is it due, and what is the complete procedure?","Tail Shaft Survey — what is it, when is it due, and what is the complete procedure?",1.0,OK,False
740,rajappan,Rajappan,inferred,/meoclass1/QB5_B.html#q11,QB5_B.html,q11,QB5_B#q11,True,True,True,3-Element Controller — Explain.,3-Element Controller — Explain.,1.0,OK,False
741,srivastava,Srivastava,confirmed,/meoclass1/QB1_B.html#q16,QB1_B.html,q16,QB1_B#q16,True,True,True,What are the duties and powers of Port State Control?,What are the duties and powers of Port State Control?,1.0,OK,False
742,srivastava,Srivastava,confirmed,/meoclass1/QB4_B.html#q18,QB4_B.html,q18,QB4_B#q18,True,True,True,"Your ship is stranded in the Persian Gulf / Strait of Hormuz due to active conflict. As Chief Engineer, how do you motivate and manage the crew?","Your ship is stranded in the Persian Gulf / Strait of Hormuz due to active conflict. As Chief Engineer, how do you motivate and manage the crew?",1.0,OK,False
743,srivastava,Srivastava,confirmed,/meoclass1/QB4_C.html#q5,QB4_C.html,q5,QB4_C#q5,True,True,True,Suspension vs withdrawal of class?,Suspension vs withdrawal of class?,1.0,OK,False
744,srivastava,Srivastava,confirmed,/meoclass1/QB4_C.html#q7,QB4_C.html,q7,QB4_C#q7,True,True,True,DOC cancellation — grounds?,DOC cancellation — grounds?,1.0,OK,False
745,srivastava,Srivastava,confirmed,/meoclass1/QB4_C.html#q12,QB4_C.html,q12,QB4_C#q12,True,True,True,Additional verification under ISM?,Additional verification under ISM?,1.0,OK,False
746,srivastava,Srivastava,confirmed,/meoclass1/QB4_C.html#q13,QB4_C.html,q13,QB4_C#q13,True,True,True,GISIS?,GISIS?,1.0,OK,False
747,srivastava,Srivastava,confirmed,/meoclass1/QB5_H.html#q1,QB5_H.html,q1,QB5_H#q1,True,True,True,Is the Chief Engineer a leader? Elaborate.,Is the Chief Engineer a leader? Elaborate.,1.0,OK,False
748,srivastava,Srivastava,confirmed,/meoclass1/QB6.html#q19,QB6.html,q19,QB6#q19,True,True,True,FRAMO pump system — how does it work? Where is it used onboard?,FRAMO pump system — how does it work? Where is it used onboard?,1.0,OK,False
749,srivastava,Srivastava,confirmed,/meoclass1/QB8_C.html#q1,QB8_C.html,q1,QB8_C#q1,True,True,True,What is CSC (Convention for Safe Containers)? Purpose and applicability.,What is CSC (Convention for Safe Containers)? Purpose and applicability.,1.0,OK,False
750,srivastava,Srivastava,confirmed,/meoclass1/QB8_C.html#q2,QB8_C.html,q2,QB8_C#q2,True,True,True,Various testing schemes for containers under CSC — what are they?,Various testing schemes for containers under CSC — what are they?,1.0,OK,False
751,srivastava,Srivastava,confirmed,/meoclass1/QB8_C.html#q3,QB8_C.html,q3,QB8_C#q3,True,True,True,Container tests — what structural and operational tests are required under CSC?,Container tests — what structural and operational tests are required under CSC?,1.0,OK,False
752,srivastava,Srivastava,confirmed,/meoclass1/QB8_C.html#q4,QB8_C.html,q4,QB8_C#q4,True,True,True,CIC (Consolidated Inspection Campaign / Cargo Integrity Check) — explain in detail.,CIC (Consolidated Inspection Campaign / Cargo Integrity Check) — explain in detail.,1.0,OK,False
753,srivastava,Srivastava,confirmed,/meoclass1/QB9_C.html#q1,QB9_C.html,q1,QB9_C#q1,True,True,True,Constructive total loss — define and explain the criteria for declaring CTL in marine insurance.,Constructive total loss — define and explain the criteria for declaring CTL in marine insurance.,1.0,OK,False
754,srivastava,Srivastava,confirmed,/meoclass1/QB9_C.html#q2,QB9_C.html,q2,QB9_C#q2,True,True,True,P&I Club — what does the 'I' stand for? Explain.,P&I Club — what does the 'I' stand for? Explain.,1.0,OK,False
755,srivastava,Srivastava,confirmed,/meoclass1/QB9_C.html#q3,QB9_C.html,q3,QB9_C#q3,True,True,True,"P&I Club calls — explain how club calls (advance, supplementary, overspill) work.","P&I Club calls — explain how club calls (advance, supplementary, overspill) work.",1.0,OK,False
756,srivastava,Srivastava,ce_tip,/meoclass1/QB3_A.html#q1,QB3_A.html,q1,QB3_A#q1,True,True,True,"SOLAS Chapter XII — what does it cover, and why is it relevant to bulk carriers?","SOLAS Chapter XII — what does it cover, and why is it relevant to bulk carriers?",1.0,OK,False
757,srivastava,Srivastava,ce_tip,/meoclass1/QB3_A.html#q4,QB3_A.html,q4,QB3_A#q4,True,True,True,Explain class notations using your last vessel as an example.,Explain class notations using your last vessel as an example.,1.0,OK,False
758,srivastava,Srivastava,ce_tip,/meoclass1/QB3_A.html#q6,QB3_A.html,q6,QB3_A#q6,True,True,True,Explain the Enhanced Survey Programme (ESP) — what does it cover and what does the ESP file contain?,Explain the Enhanced Survey Programme (ESP) — what does it cover and what does the ESP file contain?,1.0,OK,False
759,srivastava,Srivastava,ce_tip,/meoclass1/QB3_C.html#q4,QB3_C.html,q4,QB3_C#q4,True,True,True,GESAMP — role and MARPOL Annex II link?,GESAMP — role and MARPOL Annex II link?,1.0,OK,False
760,srivastava,Srivastava,ce_tip,/meoclass1/QB4_B.html#q6,QB4_B.html,q6,QB4_B#q6,True,True,True,How does the human element feature in a marine casualty investigation? What HE factors are typically examined?,How does the human element feature in a marine casualty investigation? What HE factors are typically examined?,1.0,OK,False
761,srivastava,Srivastava,ce_tip,/meoclass1/QB4_B.html#q7,QB4_B.html,q7,QB4_B#q7,True,True,True,What leadership qualities are expected of a Chief Engineer?,What leadership qualities are expected of a Chief Engineer?,1.0,OK,False
762,srivastava,Srivastava,ce_tip,/meoclass1/QB4_H.html#q4,QB4_H.html,q4,QB4_H#q4,True,True,True,Describe the procedure for testing the Ship Security Alert System (SSAS).,Describe the procedure for testing the Ship Security Alert System (SSAS).,1.0,OK,False
763,srivastava,Srivastava,ce_tip,/meoclass1/QB9_H.html#q9,QB9_H.html,q9,QB9_H#q9,True,True,True,What is a Contract of Affreightment?,What is a Contract of Affreightment?,1.0,OK,False
764,srivastava,Srivastava,header,/meoclass1/QB4_C.html#q16,QB4_C.html,q16,QB4_C#q16,True,True,True,Master's authority under ISM?,Master's authority under ISM?,1.0,OK,False
765,srivastava,Srivastava,header,/meoclass1/QB4_E.html#q5,QB4_E.html,q5,QB4_E#q5,True,True,True,ISM Code elements — list all 12 elements and explain the key ones.,ISM Code elements — list all 12 elements and explain the key ones.,1.0,OK,False
766,srivastava,Srivastava,header,/meoclass1/QB4_E.html#q6,QB4_E.html,q6,QB4_E#q6,True,True,True,Master's review and authority under ISM Code — overriding authority?,Master's review and authority under ISM Code — overriding authority?,1.0,OK,False
767,srivastava,Srivastava,header,/meoclass1/QB4_E.html#q7,QB4_E.html,q7,QB4_E#q7,True,True,True,How is continuous improvement achieved under the ISM Code?,How is continuous improvement achieved under the ISM Code?,1.0,OK,False
768,srivastava,Srivastava,header,/meoclass1/QB4_E.html#q8,QB4_E.html,q8,QB4_E#q8,True,True,True,"PSC — appeal process, codes involved, and process after detention?","PSC — appeal process, codes involved, and process after detention?",1.0,OK,False
769,srivastava,Srivastava,inferred,/meoclass1/QB3_A.html#q2,QB3_A.html,q2,QB3_A#q2,True,True,True,"What is the difference between heel and list, and how is each corrected?","What is the difference between heel and list, and how is each corrected?",1.0,OK,False
770,srivastava,Srivastava,inferred,/meoclass1/QB3_A.html#q7,QB3_A.html,q7,QB3_A#q7,True,True,True,"What is the recent direction of ESP survey tightening, and what drives it?","What is the recent direction of ESP survey tightening, and what drives it?",1.0,OK,False
771,srivastava,Srivastava,inferred,/meoclass1/QB3_A.html#q9,QB3_A.html,q9,QB3_A#q9,True,True,True,"What certificates are issued under the AFS Convention, who issues them, and what is their validity?","What certificates are issued under the AFS Convention, who issues them, and what is their validity?",1.0,OK,False
772,srivastava,Srivastava,inferred,/meoclass1/QB3_A.html#q12,QB3_A.html,q12,QB3_A#q12,True,True,True,"What is ""substantial corrosion"" and how is it assessed?","What is ""substantial corrosion"" and how is it assessed?",1.0,OK,False
773,srivastava,Srivastava,inferred,/meoclass1/QB3_A.html#q14,QB3_A.html,q14,QB3_A#q14,True,True,True,How do Ship Construction File (SCF) and ESP/UTM interact in practice?,How do Ship Construction File (SCF) and ESP/UTM interact in practice?,1.0,OK,False
774,srivastava,Srivastava,inferred,/meoclass1/QB3_A.html#q16,QB3_A.html,q16,QB3_A#q16,True,True,True,EEDI reference line and container ships (context add‑on),EEDI reference line and container ships (context add‑on),1.0,OK,False
775,srivastava,Srivastava,inferred,/meoclass1/QB3_A.html#q17,QB3_A.html,q17,QB3_A#q17,True,True,True,"What is the class quarterly listing / survey status report, and how does the CE use it?","What is the class quarterly listing / survey status report, and how does the CE use it?",1.0,OK,False
776,srivastava,Srivastava,inferred,/meoclass1/QB3_B.html#q1,QB3_B.html,q1,QB3_B#q1,True,True,True,What is a hull survey — what does it cover and what are the requirements?,What is a hull survey — what does it cover and what are the requirements?,1.0,OK,False
777,srivastava,Srivastava,inferred,/meoclass1/QB3_B.html#q2,QB3_B.html,q2,QB3_B#q2,True,True,True,What are the criteria for steel plate renewal during a hull survey?,What are the criteria for steel plate renewal during a hull survey?,1.0,OK,False
778,srivastava,Srivastava,inferred,/meoclass1/QB3_B.html#q3,QB3_B.html,q3,QB3_B#q3,True,True,True,What do you specifically check during a ballast water tank inspection?,What do you specifically check during a ballast water tank inspection?,1.0,OK,False
779,srivastava,Srivastava,inferred,/meoclass1/QB3_B.html#q4,QB3_B.html,q4,QB3_B#q4,True,True,True,"What is the definition of 'substantial corrosion' in the context of hull surveys, and what criteria determine when it applies?","What is the definition of 'substantial corrosion' in the context of hull surveys, and what criteria determine when it applies?",1.0,OK,False
780,srivastava,Srivastava,inferred,/meoclass1/QB3_B.html#q5,QB3_B.html,q5,QB3_B#q5,True,True,True,"Give a full overview of the Enhanced Survey Programme (ESP) Code — scope, ship types covered, survey cycles, and key CE responsibilities.","Give a full overview of the Enhanced Survey Programme (ESP) Code — scope, ship types covered, survey cycles, and key CE responsibilities.",1.0,OK,False
781,srivastava,Srivastava,inferred,/meoclass1/QB3_B.html#q6,QB3_B.html,q6,QB3_B#q6,True,True,True,"Explain Goal-Based Standards (GBS) under SOLAS Chapter II-1 — what they are, how they work, and their significance for ship construction.","Explain Goal-Based Standards (GBS) under SOLAS Chapter II-1 — what they are, how they work, and their significance for ship construction.",1.0,OK,False
782,srivastava,Srivastava,inferred,/meoclass1/QB3_B.html#q7,QB3_B.html,q7,QB3_B#q7,True,True,True,"What is the Ship Construction File, what must it contain, and what is its purpose?","What is the Ship Construction File, what must it contain, and what is its purpose?",1.0,OK,False
783,srivastava,Srivastava,inferred,/meoclass1/QB3_B.html#q8,QB3_B.html,q8,QB3_B#q8,True,True,True,"Describe the full drydocking process and requirements for a ship — including intervals, what inspections are carried out, and CE responsibilities.","Describe the full drydocking process and requirements for a ship — including intervals, what inspections are carried out, and CE responsibilities.",1.0,OK,False
784,srivastava,Srivastava,inferred,/meoclass1/QB3_B.html#q9,QB3_B.html,q9,QB3_B#q9,True,True,True,"Give an overview of the classification society survey system — types of surveys, periodicity, and the role of class in statutory survey delegation.","Give an overview of the classification society survey system — types of surveys, periodicity, and the role of class in statutory survey delegation.",1.0,OK,False
785,srivastava,Srivastava,inferred,/meoclass1/QB3_B.html#q10,QB3_B.html,q10,QB3_B#q10,True,True,True,"Under which rules is a bulk carrier built, and where is this referenced in SOLAS?","Under which rules is a bulk carrier built, and where is this referenced in SOLAS?",1.0,OK,False
786,srivastava,Srivastava,inferred,/meoclass1/QB3_B.html#q12,QB3_B.html,q12,QB3_B#q12,True,True,True,What are the alarms and trips fitted to an Inert Gas (IG) system on a tanker / container ship?,What are the alarms and trips fitted to an Inert Gas (IG) system on a tanker / container ship?,1.0,OK,False
787,srivastava,Srivastava,inferred,/meoclass1/QB3_B.html#q17,QB3_B.html,q17,QB3_B#q17,True,True,True,How do you test the high pressure and low-low pressure alarms on an IG system?,How do you test the high pressure and low-low pressure alarms on an IG system?,1.0,OK,False
788,srivastava,Srivastava,inferred,/meoclass1/QB3_B.html#q19,QB3_B.html,q19,QB3_B#q19,True,True,True,"What does GESAMP stand for, and what is its role in the maritime context?","What does GESAMP stand for, and what is its role in the maritime context?",1.0,OK,False
789,srivastava,Srivastava,inferred,/meoclass1/QB3_F.html#q1,QB3_F.html,q1,QB3_F#q1,True,True,True,"Define Special Area and PSSA under MARPOL/IMO, with examples.","Define Special Area and PSSA under MARPOL/IMO, with examples.",1.0,OK,False
790,srivastava,Srivastava,inferred,/meoclass1/QB3_F.html#q3,QB3_F.html,q3,QB3_F#q3,True,True,True,What is the discharge criteria for oil tankers under MARPOL Annex I?,What is the discharge criteria for oil tankers under MARPOL Annex I?,1.0,OK,False
791,srivastava,Srivastava,inferred,/meoclass1/QB3_F.html#q4,QB3_F.html,q4,QB3_F#q4,True,True,True,Describe MARPOL Annex V record books and the procedure followed onboard.,Describe MARPOL Annex V record books and the procedure followed onboard.,1.0,OK,False
792,srivastava,Srivastava,inferred,/meoclass1/QB3_G.html#q3,QB3_G.html,q3,QB3_G#q3,True,True,True,"Describe the ship recycling procedure in India under the Recycling of Ships Act, 2019.","Describe the ship recycling procedure in India under the Recycling of Ships Act, 2019.",1.0,OK,False
793,srivastava,Srivastava,inferred,/meoclass1/QB3_G.html#q4,QB3_G.html,q4,QB3_G#q4,True,True,True,"Ship recycling cross-questions: what practical, safety-critical checks will an examiner probe beyond the standard procedure?","Ship recycling cross-questions: what practical, safety-critical checks will an examiner probe beyond the standard procedure?",1.0,OK,False
794,srivastava,Srivastava,inferred,/meoclass1/QB4_A.html#q1,QB4_A.html,q1,QB4_A#q1,True,True,True,State the objective and functional requirements of the ISM Code. What must a Safety Management System contain?,State the objective and functional requirements of the ISM Code. What must a Safety Management System contain?,1.0,OK,False
795,srivastava,Srivastava,inferred,/meoclass1/QB4_A.html#q2,QB4_A.html,q2,QB4_A#q2,True,True,True,"As Chief Engineer, what are your specific roles and responsibilities as defined in the SMS manual?","As Chief Engineer, what are your specific roles and responsibilities as defined in the SMS manual?",1.0,OK,False
796,srivastava,Srivastava,inferred,/meoclass1/QB4_A.html#q3,QB4_A.html,q3,QB4_A#q3,True,True,True,An ISM non-conformity or deficiency is raised during an audit. What are the timescales for corrective action and how does the process work?,An ISM non-conformity or deficiency is raised during an audit. What are the timescales for corrective action and how does the process work?,1.0,OK,False
797,srivastava,Srivastava,inferred,/meoclass1/QB4_A.html#q6,QB4_A.html,q6,QB4_A#q6,True,True,True,"Your vessel is detained by PSC. What are the grounds for detention, what actions do you take, and what is the appeal procedure?","Your vessel is detained by PSC. What are the grounds for detention, what actions do you take, and what is the appeal procedure?",1.0,OK,False
798,srivastava,Srivastava,inferred,/meoclass1/QB4_A.html#q7,QB4_A.html,q7,QB4_A#q7,True,True,True,What is the difference between Flag State Inspection (FSI) and Port State Control (PSC)?,What is the difference between Flag State Inspection (FSI) and Port State Control (PSC)?,1.0,OK,False
799,srivastava,Srivastava,inferred,/meoclass1/QB4_A.html#q8,QB4_A.html,q8,QB4_A#q8,True,True,True,What is the difference between a Flag State and a Recognised Organisation (RO)? What statutory authority does an RO carry?,What is the difference between a Flag State and a Recognised Organisation (RO)? What statutory authority does an RO carry?,1.0,OK,False
800,srivastava,Srivastava,inferred,/meoclass1/QB4_A.html#q11,QB4_A.html,q11,QB4_A#q11,True,True,True,"Explain the ISPS Code — types of certificates, security levels, and the role of the SSO.","Explain the ISPS Code — types of certificates, security levels, and the role of the SSO.",1.0,OK,False
801,srivastava,Srivastava,inferred,/meoclass1/QB4_A.html#q12,QB4_A.html,q12,QB4_A#q12,True,True,True,"What does the Ship Security Plan (SSP) contain, who approves it, and is it confidential?","What does the Ship Security Plan (SSP) contain, who approves it, and is it confidential?",1.0,OK,False
802,srivastava,Srivastava,inferred,/meoclass1/QB4_A.html#q13,QB4_A.html,q13,QB4_A#q13,True,True,True,"What STCW security training certificates exist, and how does AEOS training work for HRA transits?","What STCW security training certificates exist, and how does AEOS training work for HRA transits?",1.0,OK,False
803,srivastava,Srivastava,inferred,/meoclass1/QB4_A.html#q14,QB4_A.html,q14,QB4_A#q14,True,True,True,Explain DMLC Part I and Part II under MLC 2006 — who issues each and what do they contain?,Explain DMLC Part I and Part II under MLC 2006 — who issues each and what do they contain?,1.0,OK,False
804,srivastava,Srivastava,inferred,/meoclass1/QB4_A.html#q15,QB4_A.html,q15,QB4_A#q15,True,True,True,"What are the hours of work and rest limits under MLC 2006 and STCW, and how is rest splitting governed?","What are the hours of work and rest limits under MLC 2006 and STCW, and how is rest splitting governed?",1.0,OK,False
805,srivastava,Srivastava,inferred,/meoclass1/QB4_A.html#q16,QB4_A.html,q16,QB4_A#q16,True,True,True,"What is the Maritime Labour Certificate? Who is eligible, what is its validity, and what surveys are required?","What is the Maritime Labour Certificate? Who is eligible, what is its validity, and what surveys are required?",1.0,OK,False
806,srivastava,Srivastava,inferred,/meoclass1/QB4_A.html#q18,QB4_A.html,q18,QB4_A#q18,True,True,True,"What did the STCW 2010 Manila Amendments change, and what is the Chief Engineer's certificate benchmark?","What did the STCW 2010 Manila Amendments change, and what is the Chief Engineer's certificate benchmark?",1.0,OK,False
807,srivastava,Srivastava,inferred,/meoclass1/QB4_B.html#q2,QB4_B.html,q2,QB4_B#q2,True,True,True,What are your responsibilities and what do you check when taking over as Chief Engineer on a new vessel?,What are your responsibilities and what do you check when taking over as Chief Engineer on a new vessel?,1.0,OK,False
808,srivastava,Srivastava,inferred,/meoclass1/QB4_B.html#q4,QB4_B.html,q4,QB4_B#q4,True,True,True,What documents does a Chief Engineer need to have ready for class and statutory surveys?,What documents does a Chief Engineer need to have ready for class and statutory surveys?,1.0,OK,False
809,srivastava,Srivastava,inferred,/meoclass1/QB4_B.html#q5,QB4_B.html,q5,QB4_B#q5,True,True,True,"What is the human element in shipping? Explain its key dimensions — navigation, safety, fatigue, communication, and organisational factors.","What is the human element in shipping? Explain its key dimensions — navigation, safety, fatigue, communication, and organisational factors.",1.0,OK,False
810,srivastava,Srivastava,inferred,/meoclass1/QB4_B.html#q9,QB4_B.html,q9,QB4_B#q9,True,True,True,Explain Maslow's Hierarchy of Needs and how it applies to crew motivation onboard.,Explain Maslow's Hierarchy of Needs and how it applies to crew motivation onboard.,1.0,OK,False
811,srivastava,Srivastava,inferred,/meoclass1/QB4_B.html#q10,QB4_B.html,q10,QB4_B#q10,True,True,True,How do you specifically motivate Junior Engineers (JEs) onboard as Chief Engineer?,How do you specifically motivate Junior Engineers (JEs) onboard as Chief Engineer?,1.0,OK,False
812,srivastava,Srivastava,inferred,/meoclass1/QB4_B.html#q11,QB4_B.html,q11,QB4_B#q11,True,True,True,How do you train Junior Engineers onboard in practice as Chief Engineer?,How do you train Junior Engineers onboard in practice as Chief Engineer?,1.0,OK,False
813,srivastava,Srivastava,inferred,/meoclass1/QB4_B.html#q14,QB4_B.html,q14,QB4_B#q14,True,True,True,How do you approach mentoring a Junior Engineer throughout a voyage? What specific methods do you use?,How do you approach mentoring a Junior Engineer throughout a voyage? What specific methods do you use?,1.0,OK,False
814,srivastava,Srivastava,inferred,/meoclass1/QB4_B.html#q16,QB4_B.html,q16,QB4_B#q16,True,True,True,"What are the Best Management Practices (BMP5) for piracy prevention, and what are the Chief Engineer's responsibilities under BMP5?","What are the Best Management Practices (BMP5) for piracy prevention, and what are the Chief Engineer's responsibilities under BMP5?",1.0,OK,False
815,srivastava,Srivastava,inferred,/meoclass1/QB4_G.html#q1,QB4_G.html,q1,QB4_G#q1,True,True,True,flag state vs ro diffrence,flag state vs ro diffrence,1.0,OK,False
816,srivastava,Srivastava,inferred,/meoclass1/QB4_G.html#q2,QB4_G.html,q2,QB4_G#q2,True,True,True,Isps and ssp contents,Isps and ssp contents,1.0,OK,False
817,srivastava,Srivastava,inferred,/meoclass1/QB4_G.html#q3,QB4_G.html,q3,QB4_G#q3,True,True,True,STCW -As a chief engineer how will you decide on watchkeeping composition .(STCW CH-8),STCW -As a chief engineer how will you decide on watchkeeping composition .(STCW CH-8),1.0,OK,False
818,srivastava,Srivastava,inferred,/meoclass1/QB4_G.html#q4,QB4_G.html,q4,QB4_G#q4,True,True,True,"During dry dock, how will you calculate manpower requirement for the job list?","During dry dock, how will you calculate manpower requirement for the job list?",1.0,OK,False
819,srivastava,Srivastava,inferred,/meoclass1/QB4_G.html#q5,QB4_G.html,q5,QB4_G#q5,True,True,True,Dry dock preparation as CE — steps and documents. What is the dry dock interval?,Dry dock preparation as CE — steps and documents. What is the dry dock interval?,1.0,OK,False
820,srivastava,Srivastava,inferred,/meoclass1/QB4_G.html#q6,QB4_G.html,q6,QB4_G#q6,True,True,True,Casualty investigation — who investigates? Contents of a casualty investigation report.,Casualty investigation — who investigates? Contents of a casualty investigation report.,1.0,OK,False
821,srivastava,Srivastava,inferred,/meoclass1/QB4_G.html#q7,QB4_G.html,q7,QB4_G#q7,True,True,True,Hull damage or oil pollution incident — as CE how will you proceed? Step by step.,Hull damage or oil pollution incident — as CE how will you proceed? Step by step.,1.0,OK,False
822,srivastava,Srivastava,inferred,/meoclass1/QB4_G.html#q8,QB4_G.html,q8,QB4_G#q8,True,True,True,Which statutory certificate does not need renewal/survey other than AFS certificate?,Which statutory certificate does not need renewal/survey other than AFS certificate?,1.0,OK,False
823,srivastava,Srivastava,inferred,/meoclass1/QB4_G.html#q9,QB4_G.html,q9,QB4_G#q9,True,True,True,"OCIMF — what is it, tools of OCIMF and brief explanation of each.","OCIMF — what is it, tools of OCIMF and brief explanation of each.",1.0,OK,False
824,srivastava,Srivastava,inferred,/meoclass1/QB4_H.html#q2,QB4_H.html,q2,QB4_H#q2,True,True,True,Outline the Best Management Practices for a transit through the Strait of Hormuz.,Outline the Best Management Practices for a transit through the Strait of Hormuz.,1.0,OK,False
825,srivastava,Srivastava,inferred,/meoclass1/QB4_H.html#q3,QB4_H.html,q3,QB4_H#q3,True,True,True,"What security-related courses are required for seafarers under STCW/ISPS, and what does each cover?","What security-related courses are required for seafarers under STCW/ISPS, and what does each cover?",1.0,OK,False
826,srivastava,Srivastava,inferred,/meoclass1/QB4_H.html#q5,QB4_H.html,q5,QB4_H#q5,True,True,True,"What does AECS assess, and how does it differ from a routine engine room simulator course?","What does AECS assess, and how does it differ from a routine engine room simulator course?",1.0,OK,False
